cell_index	species	dataset_id	sample_id	tissue	cell_type	cell_type_coarse
3797	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3798	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3799	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3800	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3801	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3802	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3803	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3804	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3805	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3806	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3807	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3808	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3809	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3810	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3811	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3812	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3813	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3814	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3815	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3816	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3817	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3818	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3819	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3820	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3821	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3822	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3823	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3824	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3825	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3826	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3827	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3828	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3829	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3830	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3831	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3832	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3833	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3834	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3835	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3836	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3837	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3838	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3839	Triticum aestivum	wheat_soil_root_atlas	GSM8339904_rep1_filtered_feature_bc_matrix	root	unannotated_root	unannotated_root
3840	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3841	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3842	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3843	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3844	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3845	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3846	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3847	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3848	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3849	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3850	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3851	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3852	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3853	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3854	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3855	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3856	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3857	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3858	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3859	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3860	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3861	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3862	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3863	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3864	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3865	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3866	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3867	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3868	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3869	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3870	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3871	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3872	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3873	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3874	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3875	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3876	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3877	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3878	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3879	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3880	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3881	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3882	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3883	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3884	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3885	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3886	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3887	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3888	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3889	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3890	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3891	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3892	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3893	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3894	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3895	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3896	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3897	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3898	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3899	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3900	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3901	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3902	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3903	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3904	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3905	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3906	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3907	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3908	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3909	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3910	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3911	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3912	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3913	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3914	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3915	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3916	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3917	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3918	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3919	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3920	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3921	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3922	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3923	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3924	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3925	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3926	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3927	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3928	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3929	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3930	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3931	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3932	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3933	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3934	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3935	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3936	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3937	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3938	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3939	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3940	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3941	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3942	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3943	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3944	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3945	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3946	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3947	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3948	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3949	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3950	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3951	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3952	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3953	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3954	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3955	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3956	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3957	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3958	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3959	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3960	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3961	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3962	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3963	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3964	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3965	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
3966	Stevia rebaudiana	stevia_leaf_secondary_metabolism_snuc	GSM9335029	leaf	unannotated	unannotated
